time,latitude,longitude,pitch,yaw,roll,altitude,heading,gvelocity,vvelocity,fvelocity,xaccel,yaccel,zaccel,aoa,gratio,temperature,distance
(yyyy-MM-ddTHH:mm:ssZ),(deg),(deg),(deg),(deg),(deg),(m),(deg),(km/hr),(km/hr),(km/hr),(m/s2),(m/s2),(m/s2),(deg),(ratio),(celsius),(km)
2017-04-13T15:10:06Z,51.058692,-114.12626,0.88,154.75,83.69,1101,-14.68,38.18,-225,228.22,-7.64,-1620,-1.31,0,-0.17,13.06,0.891469444
2017-04-13T15:10:07Z,51.058695,-114.1261,173.31,152.75,78.56,1100.69,-15.1,40.28,1125,1125.72,7.55,4860,3231.02,0,0.04,13.06,0.902658333
2017-04-13T15:10:08Z,51.058707,-114.12595,2.25,183.94,44.19,1100.25,104.3,38.03,1575,1575.46,-8.1,1620,1619.06,0,0.02,13.06,0.913222222
2017-04-13T15:10:10Z,51.058702,-114.125673,3.44,180.5,24.62,1101,79.88,69.63,-2700,2700.9,113.78,-15390,4051.58,0,-0.03,13,0.932563889
2017-04-13T15:10:11Z,51.0587,-114.125527,4.5,182.12,26.5,1100.81,-11.71,36.91,675,676.01,-117.82,12150,-7289.6,0,0.05,13.06,0.942816667
2017-04-13T15:10:12Z,51.058705,-114.125372,4.12,184.38,30.62,1100.88,-5.92,39.05,-225,228.36,7.72,-3240,-1611.52,0,-0.17,13.12,0.953663889
2017-04-13T15:10:13Z,51.058707,-114.125223,5.69,188.06,34.88,1101.38,-37.27,37.33,-1800,1800.39,-6.2,-5670,5659.28,0,-0.02,13.12,0.964033333
2017-04-13T15:10:14Z,51.058705,-114.125075,3.5,184.25,69.06,1101.12,-153.55,37.33,900,900.77,0,9720,-3238.61,0,0.04,13.12,0.974402778
2017-04-13T15:10:15Z,51.058707,-114.124922,-168.5,197.44,50.69,1101.19,-151.28,38.58,-225,228.28,4.53,-4050,-2420.96,0,-0.17,13.19,0.985119444
2017-04-13T15:10:16Z,51.058707,-114.124765,-164.5,169.62,16.06,1101.06,-118.59,39.42,450,451.72,3,2430,804.38,0,0.09,13.19,0.996069444
2017-04-13T15:10:18Z,51.058713,-114.124487,-166.25,168.5,19.69,1101.5,-119.33,70.08,-1575,1576.56,110.37,-7290,4049.41,0,-0.04,13.25,1.015536111
2017-04-13T15:10:19Z,51.058713,-114.12434,-157.25,218.19,51.44,1101.38,-134.04,36.9,450,451.51,-119.44,7290,-4050.17,0,0.08,13.25,1.025786111
2017-04-13T15:10:20Z,51.0587,-114.124193,5.06,198,73.38,1101.56,-140.75,37.28,-675,676.03,1.39,-4050,808.27,0,-0.06,13.31,1.036141667
2017-04-13T15:10:21Z,51.0587,-114.124058,-0.31,206.81,22.75,1101.38,-33.13,33.97,675,675.85,-11.94,4860,-0.63,0,0.05,13.38,1.045577778
2017-04-13T15:10:22Z,51.058705,-114.123918,0.56,195.88,26.38,1101.94,-38.95,35.28,-2025,2025.31,4.74,-9720,4858.03,0,-0.02,13.38,1.055377778
2017-04-13T15:10:23Z,51.058698,-114.123788,-10.12,215.06,17.88,1101.56,-16.55,32.82,1350,1350.4,-8.88,12150,-2429.67,0,0.02,13.38,1.064494444
2017-04-13T15:10:24Z,51.058698,-114.12365,-10.88,217.31,23.06,1101.5,-19.59,34.8,225,227.68,7.15,-4050,-4041.8,0,0.15,13.44,1.074161111
2017-04-13T15:10:26Z,51.058693,-114.123387,-13.31,226.06,16.56,1101,-27.41,66.28,1800,1801.22,113.33,5670,5664.76,0,0.04,13.44,1.092572222
2017-04-13T15:10:27Z,51.05869,-114.123277,-10.88,227.5,16.75,1101.25,-16.1,27.71,-900,900.43,-138.86,-9720,-3242.86,0,-0.03,13.44,1.100269444
2017-04-13T15:10:28Z,51.058687,-114.123193,-12.56,226.25,24.44,1100.81,-38.27,21.01,1575,1575.14,-24.13,8910,2428.97,0,0.01,13.5,1.106105556
2017-04-13T15:10:29Z,51.058683,-114.123123,27.62,168.88,60.69,1101.12,-127.67,17.66,-1125,1125.14,-12.05,-9720,-1620.01,0,-0.02,13.5,1.111011111
2017-04-13T15:10:30Z,51.058693,-114.12308,-148.06,140.44,72.75,1101.19,-68.17,11.61,-225,225.3,-21.78,3240,-3239.42,0,-0.05,13.5,1.114236111
2017-04-13T15:10:31Z,51.058718,-114.123023,-159.69,115.19,64.56,1101.25,-69.27,17.42,-225,225.67,20.92,0,1.35,0,-0.08,13.5,1.119075
2017-04-13T15:10:32Z,51.058762,-114.12298,-168.62,92.62,61.81,1101.81,-70.31,20.49,-2025,2025.1,11.04,-6480,6477.95,0,-0.01,13.44,1.124766667
2017-04-13T15:10:34Z,51.058863,-114.122927,-171.06,78.69,66.12,1102,-69.57,42.85,-675,676.36,80.52,4860,-4855.48,0,-0.06,13.44,1.136669444
2017-04-13T15:10:35Z,51.058917,-114.122922,-174.38,74.69,70.81,1102.94,-71.03,21.39,-3375,3375.07,-77.27,-9720,9715.35,0,-0.01,13.44,1.142611111
2017-04-13T15:10:36Z,51.058963,-114.122918,-170.56,60.56,70.81,1103.38,-69.73,18.69,-1575,1575.11,-9.69,6480,-6479.84,0,-0.01,13.38,1.147802778
2017-04-13T15:10:37Z,51.058997,-114.122942,-170.88,15.12,72.31,1103.38,-69.62,14.58,0,14.58,-14.81,5670,-5617.91,0,0,13.38,1.151852778
2017-04-13T15:10:38Z,51.059005,-114.122977,-4,335.81,85.75,1103.25,-69.9,9.42,450,450.1,-18.59,1620,1567.87,0,0.02,13.38,1.154469444
2017-04-13T15:10:39Z,51.059002,-114.123,-3.56,322.12,68.69,1103,-72.07,6.02,900,900.02,-12.23,1620,1619.72,0,0.01,13.31,1.156141667
2017-04-13T15:10:40Z,51.059005,-114.123,-0.31,321.25,74.38,1103.62,-71.34,1.32,-2250,2250,-16.9,-11340,4859.93,0,0,13.31,1.156508333
2017-04-13T15:10:41Z,51.059005,-114.123,-6.44,321.62,71.19,1103.12,-70.99,0,1800,1800,-4.76,14580,-1620,0,0,13.31,1.156508333
2017-04-13T15:10:43Z,51.059007,-114.122983,0,304.62,72,1103.62,-71,4.24,-1800,1800,15.27,-12960,0.02,0,0,13.25,1.157686111
2017-04-13T15:10:44Z,51.059008,-114.122972,4.94,291.94,73.75,1103.75,-70.5,2.98,-450,450.01,-4.54,4860,-4859.98,0,-0.01,13.25,1.158513889
2017-04-13T15:10:45Z,51.059008,-114.122968,6.69,291.25,81.19,1103.38,-70.21,0.76,1350,1350,-7.97,6480,3239.97,0,0,13.25,1.158725
2017-04-13T15:10:46Z,51.059003,-114.122972,-167.81,287.5,65.5,1103.19,-67.98,2.16,675,675,5.03,-2430,-2429.99,0,0,13.25,1.159325
2017-04-13T15:10:47Z,51.058985,-114.122973,-173.44,249.38,66.44,1103.56,-66.2,7.35,-1350,1350.02,18.66,-7290,2430.06,0,-0.01,13.19,1.161366667
2017-04-13T15:10:48Z,51.058957,-114.122968,-174.44,245.69,70.88,1102.88,-67.17,11.41,2475,2475.03,14.62,13770,4050.02,0,0,13.19,1.164536111
2017-04-13T15:10:49Z,51.058917,-114.12296,-177.25,249.44,72.38,1101.81,-68.03,16.15,3825,3825.03,17.06,4860,4860.03,0,0,13.12,1.169022222
2017-04-13T15:10:51Z,51.058827,-114.122948,-10.56,253.75,71,1101.44,-68.87,36.14,1350,1350.48,72,-8910,-8908.38,0,0.03,13.12,1.179061111
2017-04-13T15:10:52Z,51.058798,-114.122945,-16.19,254.5,72.31,1101.38,-68.03,11.38,225,225.29,-89.17,-4050,-4050.71,0,0.05,13.12,1.182222222
2017-04-13T15:10:53Z,51.058768,-114.122937,-104.75,239.38,79.94,1100.69,-67.68,12.19,2475,2475.03,2.94,8100,8099.07,0,0,13.12,1.185608333
2017-04-13T15:10:54Z,51.058735,-114.122913,-152.94,216.69,58.62,1100.88,-66.63,14.58,-675,675.16,8.58,-11340,-6479.54,0,-0.02,13.06,1.189658333
2017-04-13T15:10:55Z,51.058705,-114.122852,-99.06,176.81,80,1101.19,-66.72,19.62,-1125,1125.17,18.16,-1620,1620.05,0,-0.02,13,1.195108333
2017-04-13T15:10:56Z,51.058698,-114.122757,-151.19,167.69,75.88,1100.94,-67.59,24.05,900,900.32,15.94,7290,-809.46,0,0.03,13,1.201788889
2017-04-13T15:10:57Z,51.058697,-114.122652,-120.94,204.06,62.06,1101.06,50.71,26.43,-450,450.78,8.56,-4860,-1618.37,0,-0.06,13,1.209130556
2017-04-13T15:10:59Z,51.058685,-114.122428,-61.62,200.38,59.12,1101.69,38.48,56.38,-2250,2250.71,107.83,-6480,6479.75,0,-0.03,13,1.224791667
2017-04-13T15:11:00Z,51.05868,-114.122312,-19.81,194.12,37.25,1101.81,36.66,29.42,-450,450.96,-97.07,6480,-6479.08,0,-0.07,13.06,1.232963889
2017-04-13T15:11:01Z,51.05868,-114.122183,-40.38,214.94,27.19,1101.5,40.25,32.28,1125,1125.46,10.32,5670,2428.21,0,0.03,13.19,1.241930556
2017-04-13T15:11:02Z,51.058678,-114.12205,-40.75,224.06,24.12,1101.44,42.48,33.55,225,227.49,4.56,-3240,-3232.71,0,0.15,13.19,1.25125
2017-04-13T15:11:03Z,51.058683,-114.121913,-35.88,224.94,19.19,1101.62,42.62,34.44,-675,675.88,3.2,-3240,1614.21,0,-0.05,13.25,1.260816667
2017-04-13T15:11:04Z,51.058687,-114.121783,-35.5,225.44,20.19,1101.75,43.63,32.73,-450,451.19,-6.15,810,-808.88,0,-0.07,13.25,1.269908333
2017-04-13T15:11:05Z,51.058688,-114.121652,-36.12,225.25,20.12,1101.25,42.87,33.13,1800,1800.3,1.43,8100,4856.82,0,0.02,13.25,1.279111111
2017-04-13T15:11:07Z,51.058697,-114.121432,-44.69,223.81,13.75,1101.25,41.08,55.45,0,55.45,80.35,-6480,-6281.48,0,0,13.31,1.294513889
2017-04-13T15:11:08Z,51.058695,-114.121317,-46.31,225.06,15.06,1102.31,40.18,28.94,-3825,3825.11,-95.43,-13770,13570.77,0,-0.01,13.38,1.302552778
2017-04-13T15:11:09Z,51.058695,-114.121197,-46,223.56,17.19,1102.06,40.18,30.19,900,900.51,4.49,17010,-10528.57,0,0.03,13.38,1.310938889
2017-04-13T15:11:10Z,51.0587,-114.121072,-42.31,226,14.81,1101.88,39.23,31.51,675,675.74,4.76,-810,-809.18,0,0.05,13.44,1.319691667
2017-04-13T15:11:11Z,51.058695,-114.120945,-47.88,231.38,14.94,1101.31,42.46,31.93,2025,2025.25,1.51,4860,4858.26,0,0.02,13.5,1.328561111
2017-04-13T15:11:12Z,51.05869,-114.120815,-42.44,255,-2.88,1102.06,44.65,32.77,-2700,2700.2,3.01,-17010,2429.81,0,-0.01,13.5,1.337663889
2017-04-13T15:11:13Z,51.058687,-114.120687,-41.56,249.62,6.44,1101.38,52.02,32.31,2475,2475.21,-1.63,18630,-809.96,0,0.01,13.62,1.346638889
2017-04-13T15:11:15Z,51.058685,-114.120422,-45.5,246.94,5.25,1101.69,55.13,66.67,-1125,1126.97,123.7,-12960,-4853.65,0,-0.06,13.62,1.365158333
2017-04-13T15:11:16Z,51.058685,-114.120287,-45.56,241.5,3.69,1101.25,51.58,33.96,1575,1575.37,-117.76,9720,1614.21,0,0.02,13.69,1.374591667
2017-04-13T15:11:17Z,51.058688,-114.120148,-48,242.19,6,1101.19,56.68,34.83,225,227.68,3.11,-4860,-4851.67,0,0.15,13.75,1.384266667
2017-04-13T15:11:18Z,51.05869,-114.120003,-49.56,248.75,3.69,1101.25,59,36.49,-225,227.94,5.97,-1620,0.93,0,-0.16,13.75,1.394402778
2017-04-13T15:11:19Z,51.058695,-114.11986,-50.19,253,2.19,1100.94,61.61,36.12,1125,1125.58,-1.33,4860,3231.51,0,0.03,13.81,1.404436111
2017-04-13T15:11:20Z,51.0587,-114.119727,-53.88,257.94,3.31,1099.81,62.9,33.6,4050,4050.14,-9.04,10530,10528.42,0,0.01,13.94,1.413769444
2017-04-13T15:11:21Z,51.0587,-114.119607,-86.5,263.88,-12.56,1100.56,49.66,30.19,-2700,2700.17,-12.29,-24300,-4859.89,0,-0.01,13.94,1.422155556
2017-04-13T15:11:23Z,51.058665,-114.11945,-90.31,267.94,-18.75,1100.69,39.04,41.83,-450,451.94,41.91,8100,-8093.62,0,-0.09,14,1.433775
2017-04-13T15:11:24Z,51.058623,-114.119398,-84.38,291.88,-18.12,1100.75,49.25,21.14,-225,225.99,-74.48,810,-813.42,0,-0.09,14.06,1.439647222
2017-04-13T15:11:25Z,51.058578,-114.119363,-8.44,304.06,24.69,1101.12,11.56,20.05,-1350,1350.15,-3.94,-4050,4046.97,0,-0.01,14.12,1.445216667
2017-04-13T15:11:26Z,51.058527,-114.119345,-12.88,298.19,44.5,1101.69,11,21.19,-2025,2025.11,4.1,-2430,2429.86,0,-0.01,14.12,1.451102778
2017-04-13T15:11:27Z,51.058458,-114.119347,5.19,281.44,11.38,1101.75,19.8,27.36,-225,226.66,22.21,6480,-6474.43,0,-0.12,14.12,1.458702778
2017-04-13T15:11:28Z,51.058383,-114.11934,-9.31,291.62,2.25,1101.62,12.03,30.07,450,451,9.77,2430,807.65,0,0.07,14.12,1.467055556
2017-04-13T15:11:29Z,51.058297,-114.119347,-11.12,286,1.94,1101.5,11.7,34.73,450,451.34,16.79,0,1.21,0,0.08,14.19,1.476702778
2017-04-13T15:11:31Z,51.058132,-114.119343,-14.44,287.12,2.81,1101.19,12.98,66.05,1125,1126.94,112.75,2430,2432.16,0,0.06,14.19,1.49505
2017-04-13T15:11:32Z,51.058057,-114.119345,-17.38,285.94,2.25,1101,12.09,30.02,675,675.67,-129.7,-1620,-1624.57,0,0.04,14.19,1.503388889
2017-04-13T15:11:33Z,51.057985,-114.119345,-24.12,294.62,4.19,1100.62,3.86,28.69,1350,1350.3,-4.81,2430,2428.69,0,0.02,14.25,1.511358333
2017-04-13T15:11:34Z,51.057925,-114.119363,-40.19,319.44,-2.06,1100.81,8.25,24.45,-675,675.44,-15.24,-7290,-2429.5,0,-0.04,14.31,1.51815
2017-04-13T15:11:35Z,51.05788,-114.119402,-39.56,345.38,3.12,1101,-7.87,20.43,-675,675.31,-14.48,0,-0.48,0,-0.03,14.31,1.523825
2017-04-13T15:11:36Z,51.057855,-114.119473,-34.69,295.75,7.12,1101,-4.34,20.62,0,20.62,0.7,2430,-2356.87,0,0,14.38,1.529552778
2017-04-13T15:11:37Z,51.057847,-114.119562,-5.5,254.12,30.19,1101.25,-26.37,22.47,-900,900.28,6.65,-3240,3166.76,0,-0.02,14.38,1.535794444
2017-04-13T15:11:39Z,51.057835,-114.119808,-7.06,254.81,31.19,1101.31,-22.85,62.24,-225,233.45,143.15,2430,-2400.6,0,-0.28,14.38,1.553083333
2017-04-13T15:11:40Z,51.057827,-114.119933,-9.06,256.19,29.81,1100.69,-19.22,31.63,2250,2250.22,-110.19,8910,7260.39,0,0.01,14.44,1.561869444
2017-04-13T15:11:41Z,51.05783,-114.12004,-0.88,252.56,54.31,1100.88,-46.76,26.87,-675,675.53,-17.12,-10530,-5668.88,0,-0.04,14.44,1.569333333
2017-04-13T15:11:42Z,51.057833,-114.12012,-4.5,245.5,52.56,1100.31,-47.32,20.17,2025,2025.1,-24.11,9720,4858.44,0,0.01,14.44,1.574936111
2017-04-13T15:11:43Z,51.057842,-114.120168,1.88,239.5,50.56,1100.06,-44.77,12.61,900,900.09,-27.21,-4050,-4050.04,0,0.01,14.44,1.578438889
2017-04-13T15:11:44Z,51.05784,-114.12019,9.69,242.56,56.56,1100.88,-66.54,5.49,-2925,2925.01,-25.64,-13770,7289.7,0,0,14.5,1.579963889
2017-04-13T15:11:45Z,51.057838,-114.120218,-2.75,220.06,55.88,1101.06,-91.51,7.15,-675,675.04,5.99,8100,-8099.88,0,-0.01,14.5,1.58195
2017-04-13T15:11:47Z,51.05779,-114.120317,40.12,136.88,50.94,1101.44,-160.29,31.41,-1350,1350.37,87.32,-2430,2431.18,0,-0.02,14.5,1.590675
2017-04-13T15:11:48Z,51.05773,-114.120338,-5.88,139.75,49.12,1101.44,-109.5,24.63,0,24.63,-24.41,4860,-4772.66,0,0,14.5,1.597516667
2017-04-13T15:11:49Z,51.057662,-114.120347,-8.75,147.5,56.31,1101.25,-108.53,27.43,675,675.56,10.1,2430,2343.35,0,0.04,14.56,1.605136111
2017-04-13T15:11:50Z,51.057582,-114.120347,-6.12,172.06,55.25,1101.19,-124.71,32.02,225,227.27,16.52,-1620,-1613.84,0,0.14,14.56,1.614030556
2017-04-13T15:11:51Z,51.057497,-114.120342,-15.94,178.12,28.69,1101.5,-68.84,34.05,-1125,1125.52,7.29,-4860,3233.69,0,-0.03,14.56,1.623488889
2017-04-13T15:11:52Z,51.057407,-114.120342,-14.25,192.81,40.06,1101.25,-93.52,36.03,900,900.72,7.12,7290,-809.26,0,0.04,14.62,1.633497222
2017-04-13T15:11:53Z,51.057315,-114.12034,-12,199.12,40.44,1101.25,-90.29,36.69,0,36.69,2.41,-3240,-3110.49,0,0,14.62,1.643688889
2017-04-13T15:11:55Z,51.05715,-114.120345,-13,205.62,40.44,1100.75,-89.73,66.06,1800,1801.21,105.71,6480,6352.26,0,0.04,14.62,1.662038889
2017-04-13T15:11:56Z,51.057087,-114.12035,-13,208.12,39.44,1100.56,-98.83,25.38,675,675.48,-146.43,-4050,-4052.64,0,0.04,14.62,1.669088889
2017-04-13T15:11:57Z,51.057053,-114.12036,-6.31,205.88,39.06,1100.06,-94.68,13.58,1800,1800.05,-42.5,4050,4048.47,0,0.01,14.69,1.672861111
2017-04-13T15:11:58Z,51.057042,-114.120367,-20.94,222.31,-35.06,1101,-28.38,4.95,-3375,3375,-31.04,-18630,5669.83,0,0,14.69,1.674236111
2017-04-13T15:11:59Z,51.057032,-114.12037,-18,212.56,-35.25,1100.94,-8.41,4.1,225,225.04,-3.07,12960,-11339.88,0,0.02,14.69,1.675375
2017-04-13T15:12:00Z,51.056997,-114.120368,-25.25,208.19,-28.25,1101.12,-7.68,14.02,-675,675.15,35.69,-3240,1620.39,0,-0.02,14.69,1.679269444
2017-04-13T15:12:02Z,51.056872,-114.120355,-29.19,205,-39.81,1101.69,-9.65,50.15,-2025,2025.62,130.07,-4860,4861.71,0,-0.02,14.69,1.6932
2017-04-13T15:12:03Z,51.056783,-114.120347,-35.5,202.12,-37.06,1101.5,-34.7,35.42,675,675.93,-53.02,9720,-4858.89,0,0.05,14.75,1.703038889
2017-04-13T15:12:04Z,51.05669,-114.120337,-33.06,203.56,-38.25,1102.12,-46.97,37.44,-2250,2250.31,7.28,-10530,5667.78,0,-0.02,14.75,1.713438889
2017-04-13T15:12:05Z,51.05659,-114.120333,-40.81,203.81,-48,1102.44,-51.13,40.04,-1125,1125.71,9.34,4050,-4048.56,0,-0.04,14.75,1.724561111
2017-04-13T15:12:06Z,51.056493,-114.120333,-25.56,201.25,-52.06,1102.06,-54.87,38.69,1350,1350.55,-4.83,8910,809.43,0,0.03,14.81,1.735308333
2017-04-13T15:12:07Z,51.0564,-114.120332,-50.06,209.25,-44.56,1102.5,-51.5,37.36,-1575,1575.44,-4.8,-10530,809.6,0,-0.02,14.81,1.745686111
2017-04-13T15:12:08Z,51.0563,-114.12033,-34.62,165.38,-34.31,1102.69,-110.47,40.03,-675,676.19,9.61,3240,-3237.33,0,-0.06,14.81,1.756805556
2017-04-13T15:12:10Z,51.056148,-114.120337,-35.94,166.25,-42.44,1100.5,-93.79,60.73,7875,7875.23,74.53,30780,25916.57,0,0.01,15.38,1.773675
2017-04-13T15:12:11Z,51.056095,-114.120348,-48.69,188.62,-48.12,1101.12,-58.08,21.55,-2250,2250.1,-141.06,-36450,-20250.47,0,-0.01,15.25,1.779661111
2017-04-13T15:12:12Z,51.056055,-114.120372,-101.62,236.25,-20.81,1101.06,-84.22,17.06,225,225.65,-16.17,8910,-7288.05,0,0.08,15.19,1.7844
2017-04-13T15:12:13Z,51.056023,-114.120438,-84.62,235.31,-11.75,1101.12,-95.33,21.03,-225,225.98,14.29,-1620,1.2,0,-0.09,15.25,1.790241667
2017-04-13T15:12:14Z,51.056007,-114.120533,-11.94,206.56,-34.12,1101.75,-76.95,24.82,-2250,2250.14,13.65,-7290,7286.96,0,-0.01,15.25,1.797136111
2017-04-13T15:12:15Z,51.055998,-114.120645,-2.12,197.94,-35.25,1103.12,-69.88,28.29,-4950,4950.08,12.52,-9720,9719.8,0,-0.01,15.25,1.804994444
2017-04-13T15:12:16Z,51.05599,-114.12077,-1.38,195.88,-40.31,1102.81,-70.25,31.63,1125,1125.44,12,21870,-13768.69,0,0.03,15.31,1.813780556
2017-04-13T15:12:18Z,51.05598,-114.121063,-1.81,196.44,-37.69,1103.12,-68.25,73.91,-1125,1127.43,152.23,-8100,7.13,0,-0.07,15.31,1.834311111
2017-04-13T15:12:19Z,51.055975,-114.121212,-2.56,194.12,-36.19,1103.06,-72.15,37.37,225,228.08,-131.53,4860,-3237.63,0,0.17,15.38,1.844691667
2017-04-13T15:12:20Z,51.055972,-114.121367,-2.56,196.12,-34.12,1103.25,-68.09,39.02,-675,676.13,5.92,-3240,1612.96,0,-0.06,15.44,1.855530556
2017-04-13T15:12:21Z,51.055968,-114.121523,-4,196.81,-34.69,1103.69,-67.86,39.44,-1575,1575.49,1.51,-3240,3237.72,0,-0.03,15.44,1.866486111
2017-04-13T15:12:22Z,51.055965,-114.121685,-5.5,196.25,-35.06,1103.31,-68.86,40.7,1350,1350.61,4.53,10530,-809.57,0,0.03,15.5,1.877791667
2017-04-13T15:12:23Z,51.055965,-114.121842,-6.94,195.38,-34.5,1103.31,-66.89,39.42,0,39.42,-4.61,-4860,-4720.3,0,0,15.56,1.888741667
2017-04-13T15:12:24Z,51.055965,-114.121995,-9.69,194.19,-32.31,1103.56,-70.16,38.58,-900,900.83,-3.02,-3240,3101.07,0,-0.04,15.5,1.899458333
2017-04-13T15:12:26Z,51.055967,-114.1223,-17.06,186.31,-27.88,1103.44,-82.15,76.74,450,456.5,137.38,4860,-1599.59,0,0.17,15.56,1.920775
2017-04-13T15:12:27Z,51.055963,-114.122433,-17.12,187.69,-29.75,1103.38,-81.15,33.57,225,227.49,-155.41,-810,-824.42,0,0.15,15.56,1.9301
2017-04-13T15:12:28Z,51.055963,-114.122552,-11.19,188.81,-33.88,1103.12,-80.22,29.77,900,900.49,-13.68,2430,2422.8,0,0.03,15.62,1.938369444
2017-04-13T15:12:29Z,51.055963,-114.122645,-9.06,189.06,-30.69,1102.56,-76.54,23.48,2025,2025.14,-22.64,4050,4048.72,0,0.01,15.69,1.944891667
2017-04-13T15:12:30Z,51.055963,-114.122715,39.81,172.69,-20.12,1102.62,-75.68,17.61,-225,225.69,-21.14,-8100,-6478.01,0,-0.08,15.69,1.949783333
2017-04-13T15:12:31Z,51.055963,-114.122768,58.94,147.69,-25.12,1103.06,-100.95,13.42,-1575,1575.06,-15.09,-4860,4857.73,0,-0.01,15.69,1.953511111
2017-04-13T15:12:32Z,51.05596,-114.122823,52.44,132.38,-19.31,1102.38,-146.31,13.9,2475,2475.04,1.74,14580,3239.93,0,0.01,15.75,1.957372222
2017-04-13T15:12:34Z,51.055882,-114.122912,41.44,111.69,-20,1102.5,132.8,38.43,-450,451.64,88.31,-10530,-7284.24,0,-0.09,15.75,1.968047222
2017-04-13T15:12:35Z,51.055822,-114.122917,1.25,119.19,-16.06,1103.31,-179.1,24.05,-2925,2925.1,-51.76,-8910,8904.46,0,-0.01,15.81,1.974727778
2017-04-13T15:12:36Z,51.05574,-114.122913,-4.81,118.69,-16.44,1103.62,180,32.7,-1125,1125.48,31.14,6480,-6478.65,0,-0.03,15.88,1.983811111
2017-04-13T15:12:37Z,51.055648,-114.122915,-5.44,117.25,-14.56,1102.94,-141.34,36.69,2475,2475.27,14.37,12960,4859.27,0,0.01,15.88,1.994002778
2017-04-13T15:12:38Z,51.055553,-114.12292,-5.62,117.25,-14.38,1103.5,-160.5,38.05,-2025,2025.36,4.87,-16200,-1619.69,0,-0.02,15.88,2.004572222
2017-04-13T15:12:39Z,51.05546,-114.122923,-5.19,118.81,-14.25,1103.12,-171.07,37.37,1350,1350.52,-2.44,12150,-2429.43,0,0.03,15.94,2.014952778
2017-04-13T15:12:40Z,51.055372,-114.122928,-8.75,120.81,-19.19,1102.69,-161.57,35.38,1575,1575.4,-7.16,810,809.57,0,0.02,15.94,2.024780556
2017-04-13T15:12:42Z,51.055228,-114.122932,-1.44,118.25,-18.38,1101.75,165.96,57.38,3375,3375.49,79.2,6480,6480.33,0,0.02,16,2.040719444
2017-04-13T15:12:43Z,51.055185,-114.122925,76.81,71,-39.81,1102.19,67.38,17.43,-1575,1575.1,-143.83,-17820,-6481.41,0,-0.01,16,2.045561111
2017-04-13T15:12:44Z,51.055148,-114.122902,76.56,48.25,-33.12,1102.25,10.78,15.81,-225,225.55,-5.83,4860,-4858.35,0,-0.07,16,2.049952778
2017-04-13T15:12:45Z,51.05512,-114.122843,71,312,-34,1102.69,-20.66,18.55,-1575,1575.11,9.88,-4860,4858.4,0,-0.01,16,2.055105556
2017-04-13T15:12:46Z,51.055107,-114.12276,22.69,295.88,-2.25,1102.62,14.69,21.64,225,226.04,11.11,6480,-4856.66,0,0.1,16.06,2.061116667
2017-04-13T15:12:47Z,51.055105,-114.122657,-2.62,293.12,0.88,1102.56,20.32,26.01,225,226.5,15.74,0,1.66,0,0.12,16.19,2.068341667
2017-04-13T15:12:48Z,51.055112,-114.122532,-2.62,289.31,7.94,1103.31,20.64,31.56,-2700,2700.18,20,-10530,8905.27,0,-0.01,16.19,2.077108333
2017-04-13T15:12:50Z,51.055117,-114.122245,2.88,289.88,5.06,1102.75,21.02,72.16,2025,2026.29,146.13,17010,-2426.04,0,0.04,16.19,2.097152778
2017-04-13T15:12:51Z,51.055118,-114.122085,8.31,292.94,11.06,1103.19,25.98,40.26,-1575,1575.51,-114.82,-12960,-1622.77,0,-0.03,16.19,2.108336111
2017-04-13T15:12:52Z,51.055118,-114.121923,-23.38,258.31,11.12,1103.5,-2.73,40.67,-1125,1125.74,1.49,1620,-1619.21,0,-0.04,16.25,2.119633333
2017-04-13T15:12:53Z,51.055118,-114.121765,-52.75,244.88,18.5,1102.94,-21.92,39.84,2025,2025.39,-3.02,11340,3238.76,0,0.02,16.31,2.1307
2017-04-13T15:12:54Z,51.05512,-114.121612,-34.44,253.81,18.06,1103.06,-13.56,38.58,-450,451.65,-4.5,-8910,-5665.47,0,-0.09,16.38,2.141416667
2017-04-13T15:12:55Z,51.055122,-114.121465,-19.94,293.06,16.19,1103.31,14.26,36.91,-900,900.76,-6.03,-1620,1616.78,0,-0.04,16.38,2.151669444
2017-04-13T15:12:56Z,51.055123,-114.121318,-5.94,297.38,15.06,1103.12,25.8,36.91,675,676.01,0,5670,-809.09,0,0.05,16.44,2.161922222
2017-04-13T15:12:57Z,51.055122,-114.12117,-11.19,295.5,16.06,1103.44,24.67,37.33,-1125,1125.62,1.51,-6480,1618.6,0,-0.03,16.44,2.172291667
2017-04-13T15:12:59Z,51.05512,-114.120878,-15.75,295.5,12.12,1103.31,27.12,73.39,450,455.94,129.82,5670,-2410.83,0,0.16,16.44,2.192677778
2017-04-13T15:13:00Z,51.055118,-114.120752,-19.38,300.69,17,1102.56,26.89,31.88,2700,2700.19,-149.44,8100,8079.28,0,0.01,16.5,2.201533333
2017-04-13T15:13:01Z,51.055118,-114.120645,-19.38,299.88,18.88,1102.62,25.33,26.84,-225,226.59,-18.15,-10530,-8904.94,0,-0.12,16.5,2.208988889
2017-04-13T15:13:02Z,51.055115,-114.120562,-23.81,311.06,47.38,1102.06,62.46,21.01,2025,2025.11,-20.98,8100,6474.65,0,0.01,16.56,2.214825
